minecraft:bedrock;58.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;-3.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;-2.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;-1.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;0.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;1.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;2.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;3.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;4.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;5.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;6.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;7.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;8.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;59.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;60.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;61.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;62.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;63.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;64.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;65.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;66.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;67.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;68.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;69.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;70.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;71.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;72.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;73.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;74.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;75.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;76.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;77.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;78.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;79.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;80.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;81.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;82.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;83.0;-44.0;9.0;minecraft:bedrock,
minecraft:bedrock;57.0;-44.0;10.0;minecraft:bedrock,
minecraft:bedrock;58.0;-44.0;10.0;minecraft:bedrock,
